"TXPID","ENTREZID","GENEBANKID","GENENAME","logFC","logCPM","F","PValue","FDR"
"RockDoveHPG_Transcript_24738",422804,"XM_015285707.1","SEL1L3",422804,0.0136457045881444,5.62052810136904,0.00800685348513865,0.928967572980776,1
"RockDoveHPG_Transcript_16728",424581,"XM_015291002.1","TMEM53",424581,-0.017017526402079,4.37779175252261,0.00798276788523962,0.929074201937922,1
"RockDoveHPG_Transcript_11092",417522,"XM_415770.4","TAF15",417522,0.0140054014163734,7.10941143416994,0.00798138369672585,0.92908033478007,1
"RockDoveHPG_Transcript_47341",421869,"XM_015284796.1","OGFRL1",421869,-0.013603177282616,6.51320127363095,0.00797825230228004,0.929094210842725,1
"RockDoveHPG_Transcript_54532",417112,"NM_001277655.1","annotated by transcript or proteomic data",417112,0.0262554442301414,5.65569468334056,0.00797258380018148,0.92911953932274,1
"RockDoveHPG_Transcript_51700",422532,"XM_420495.5","GIMD1",422532,0.0457379002092109,0.122963068148748,0.00796076880303075,0.929171735496907,1
"RockDoveHPG_Transcript_67630",107055402,"XM_015300302.1","NABP2",107055402,-0.0305361340400178,2.88809922201857,0.00795609166149612,0.929192489242556,1
"RockDoveHPG_Transcript_23098",396315,"XM_015289791.1","IGFBP2",396315,0.0307545816412072,6.02880170435499,0.00795080724647716,0.929216551916203,1
"RockDoveHPG_Transcript_51893",100859387,"XM_003643812.3","TMEM101",100859387,-0.0266575398271612,1.95963317432667,0.00793925345590944,0.929267255895002,1
"RockDoveHPG_Transcript_29905",693249,"NM_001044672.1","annotated by transcript or proteomic data",693249,-0.0212583826764258,4.58986402465547,0.00793129628873313,0.929302615897833,1
"RockDoveHPG_Transcript_2217",418447,"XM_416658.5","ILDR2",418447,-0.0176853563242704,5.46984278462083,0.00789486245596649,0.929464749138215,1
"RockDoveHPG_Transcript_12210",417013,"XM_015294905.1","LOC417013",417013,0.0224822785153943,3.82481622592406,0.00788303854006955,0.929517447454322,1
"RockDoveHPG_Transcript_20473",415475,"NM_001030551.2","MESDC2",415475,0.01070125688288,6.1244702397899,0.00786612679022732,0.929592891156688,1
"RockDoveHPG_Transcript_1598",396416,"NM_205435.1","145935965",396416,0.011205089191121,7.26263090183908,0.00786607051050851,0.929593142358201,1
"RockDoveHPG_Transcript_31511",418122,"NM_001278007.1","annotated by transcript or proteomic data",418122,0.0205818749213569,4.70792157462375,0.00784421529146524,0.929690760529018,1
"RockDoveHPG_Transcript_20288",100858050,"XM_015277783.1","KIAA1211L",100858050,0.0185063982186092,4.05269950592954,0.00782114848270183,0.929793939164558,1
"RockDoveHPG_Transcript_64928",100857767,"XM_015297575.1","FOXO6",100857767,-0.304449689231004,1.64786629803233,0.628391681543293,0.929801599185018,1
"RockDoveHPG_Transcript_20561",419109,"XM_004937483.2","KIN",419109,-0.0103706064163301,4.93518079973364,0.00780749859829187,0.929855067807988,1
"RockDoveHPG_Transcript_12406",420818,"XM_418909.5","ALDH5A1",420818,0.00983262414597996,6.64859868856876,0.00778768346555285,0.929943902371272,1
"RockDoveHPG_Transcript_67309",395091,"XM_425387.5","PDE6G",395091,-0.0332311764930691,2.179869482568,0.00777503610695111,0.930000662166756,1
"RockDoveHPG_Transcript_15786",416449,"XM_015294322.1","SUN1",416449,-0.0105911839915858,7.60997795527796,0.00777188500676869,0.930014811157275,1
"RockDoveHPG_Transcript_28915",404777,"NM_213583.1","annotated by transcript or proteomic data",404777,0.125957929367029,3.09843732727393,0.282899925338808,0.930170483570827,1
"RockDoveHPG_Transcript_7923",427623,"XM_015293684.1","ADRB2",427623,-0.0220904707871726,4.02838454988885,0.00772496576974193,0.930225829726006,1
"RockDoveHPG_Transcript_23120",425046,"NM_001277478.1","annotated by transcript or proteomic data",425046,0.0372562756817209,2.82539106741696,0.00772224409633255,0.930238090204373,1
"RockDoveHPG_Transcript_1830",419256,"NM_001278009.1","annotated by transcript or proteomic data",419256,0.0211676938087687,7.54637064518804,0.00771288496249512,0.930280267458595,1
"RockDoveHPG_Transcript_25959",426821,"XM_015300594.1","LOC426821",426821,0.0315586143971265,2.72741506870695,0.00769671424805559,0.93035320215298,1
"RockDoveHPG_Transcript_42215",408047,"XM_015273903.1","TMSB4X",408047,-0.0249703583860449,9.38347218044189,0.00768607409089092,0.930401234528086,1
"RockDoveHPG_Transcript_13704",423087,"XM_015286593.1","NAP1L4",423087,0.0110767426110502,7.96031425634572,0.00765476601735639,0.930542761804224,1
"RockDoveHPG_Transcript_20106",770240,"XM_001232688.4","GABARAPL2",770240,-0.019460490851307,6.18222257504274,0.00763077433747337,0.930651413031269,1
"RockDoveHPG_Transcript_31302",107055370,"XM_015300148.1","JUND",107055370,0.0251115341369377,3.85844931741984,0.00762485073663425,0.930678265754022,1
"RockDoveHPG_Transcript_10690",422824,"XM_015285738.1","TAPT1",422824,0.0112027051701923,5.1439054991316,0.00761819461084952,0.930708451685601,1
"RockDoveHPG_Transcript_2672",422779,"XM_420732.5","TMEM33",422779,-0.011171740976334,6.65551935251116,0.00759602967297565,0.93080906693917,1
"RockDoveHPG_Transcript_10786",771920,"NM_001305183.1","annotated by transcript or proteomic data",771920,-0.028443659680823,3.06901368256234,0.00754316306909294,0.931049647805994,1
"RockDoveHPG_Transcript_28249",420885,"XM_004939670.2","BPHL",420885,0.0270476100769897,4.5096513232706,0.00751950139577449,0.93115760050048,1
"RockDoveHPG_Transcript_12337",107052850,"XM_015283418.1","LOC107052850",107052850,-0.0193319413154181,5.04825752686646,0.00751623744232513,0.93117250520387,1
"RockDoveHPG_Transcript_42718",101748255,"XR_001465911.1","LOC101748255",101748255,0.0370706138716622,-0.132327553272352,0.00750805330723541,0.931209892051078,1
"RockDoveHPG_Transcript_12806",424595,"XM_422434.5","TOE1",424595,0.0186587153645383,4.27053435577254,0.00749970481284695,0.931248050886744,1
"RockDoveHPG_Transcript_25587",428967,"XM_426524.5","LOC428967",428967,-0.0349035981733972,3.31339997938412,0.00749657025615704,0.931262383670429,1
"RockDoveHPG_Transcript_25491",419497,"XM_015296925.1","PTCHD2",419497,0.0172716316991397,4.88067673392918,0.00748790380532192,0.931302026802409,1
"RockDoveHPG_Transcript_35933",424109,"XM_421963.5","LOC424109",424109,0.0147764776833031,4.44187319959335,0.00748517599224383,0.931314509478739,1
"RockDoveHPG_Transcript_39854",423404,"XM_015287744.1","NRDE2",423404,0.0250746305712142,5.11273721499442,0.00747794562909395,0.93134760725286,1
"RockDoveHPG_Transcript_48325",426758,"XM_015298322.1","TMEM79",426758,0.0466652056519031,0.936923684047907,0.00744303058747712,0.931507662035165,1
"RockDoveHPG_Transcript_20141",420354,"XM_015283075.1","MTBP",420354,-0.157152118203862,1.77557665324458,0.143846832762703,0.931510518631534,1
"RockDoveHPG_Transcript_44591",430570,"XM_428126.5","S100A13",430570,0.0256047610099043,4.2855782292856,0.00743642212164547,0.931537998583637,1
"RockDoveHPG_Transcript_2425",424108,"XM_421962.5","ABI2",424108,0.0124409144529243,6.18644443509875,0.00742681202680758,0.931582138530945,1
"RockDoveHPG_Transcript_22328",423505,"XM_004936430.2","ZBTB25",423505,0.0878280568645628,3.8022320394321,0.28291773201581,0.93162232061589,1
"RockDoveHPG_Transcript_16350",419961,"XM_015299370.1","KANSL1",419961,-0.014870525087893,5.91616342973576,0.0074015072457547,0.931698503269918,1
"RockDoveHPG_Transcript_23048",417159,"XM_015279442.1","MED22",417159,0.0129783767333254,6.4533696186737,0.00738963824894463,0.931753152224795,1
"RockDoveHPG_Transcript_33617",107051568,"XR_001463179.1","LOC107051568",107051568,-0.0712222728629694,2.12321380347247,0.00737077731645123,0.931844928958723,1
"RockDoveHPG_Transcript_15268",420962,"XM_015282347.1","EPB41L4B",420962,0.0235056731994188,4.91241776317067,0.00734432405404281,0.931962202154147,1
"RockDoveHPG_Transcript_29661",378795,"NM_204369.1","4421656",378795,-0.02276352452272,3.10365212161408,0.00733259479569562,0.932016419024431,1
"RockDoveHPG_Transcript_12402",396189,"NM_205255.1","annotated by transcript or proteomic data",396189,-0.0154215316556818,8.22877630941332,0.00731343875650049,0.932105059178984,1
"RockDoveHPG_Transcript_71221",426314,"NM_001031370.2","SUV39H2",426314,-0.0117160948685762,5.36044428091881,0.00729581575564854,0.932186708894015,1
"RockDoveHPG_Transcript_48143",423301,"XR_001466792.1","LOC423301",423301,0.0610464372719773,1.26052259066596,0.00729390587999597,0.932195563566492,1
"RockDoveHPG_Transcript_30475",107053523,"XR_001466847.1","LOC107053523",107053523,-0.0264491740604565,2.57078295951247,0.00726383918495541,0.932335114679789,1
"RockDoveHPG_Transcript_40274",107050834,"XM_015274544.1","UBE2S",107050834,0.0303395737254616,4.91310870414216,0.00725541934386112,0.93237465669031,1
"RockDoveHPG_Transcript_20363",107054318,"XR_001468497.1","LOC107054318",107054318,0.017821756744871,4.47662990322471,0.00725100341150161,0.932394779053067,1
"RockDoveHPG_Transcript_22461",419026,"XM_417219.5","NARS2",419026,0.0170353556089804,3.2770986539675,0.0072465567212636,0.93241546095571,1
"RockDoveHPG_Transcript_28732",426415,"XM_424063.5","LHPP",426415,-0.0195136618740715,4.40729615163789,0.00723106018677951,0.932487586544819,1
"RockDoveHPG_Transcript_14951",416231,"XM_015293882.1","SIMC1",416231,0.0151404311886997,5.17054446470859,0.00722959674554803,0.932494401867279,1
"RockDoveHPG_Transcript_86799",107052550,"XR_001465103.1","LOC107052550",107052550,-0.0600322987627205,-0.870129528585058,0.00722004350880212,0.932538908874676,1
"RockDoveHPG_Transcript_32333",107049249,"XM_015272580.1","CD63",107049249,-0.0320677671463861,6.64504752210955,0.00721145617077034,0.93258373168317,1
"RockDoveHPG_Transcript_38569",768833,"NM_001198821.1","ROMO1",768833,-0.0261086328671415,6.092710510533,0.00720242945837414,0.932621901935641,1
"RockDoveHPG_Transcript_1355",422829,"XM_420776.5","FBXL5",422829,-0.0105556946956736,7.62035248067103,0.0071778315421569,0.932735923699042,1
"RockDoveHPG_Transcript_22132",419800,"XM_004948153.2","FDXACB1",419800,-0.0241285168585244,2.25689690143068,0.00717748520628181,0.932737542553593,1
"RockDoveHPG_Transcript_53344",422629,"XM_015276273.1","ERI1",422629,-0.0180091171761081,5.87222092519231,0.00716521323000309,0.932794930045439,1
"RockDoveHPG_Transcript_19599",107057453,"XM_015302537.1","USP21",107057453,0.0777367325170252,4.70536690775419,0.185568805389562,0.932855734963062,1
"RockDoveHPG_Transcript_10230",768821,"NM_001079486.1","annotated by transcript or proteomic data",768821,-0.0270018973491447,4.83296482846643,0.00714657646341775,0.932882205576481,1
"RockDoveHPG_Transcript_23433",423971,"XM_421829.5","BNIP3",423971,0.0134971311610371,6.32898858415559,0.00714582930123848,0.932885676128367,1
"RockDoveHPG_Transcript_38260",416876,"XM_015275575.1","SH2B3",416876,0.0392629980532706,1.44744494963279,0.00712483307830701,0.932984110165119,1
"RockDoveHPG_Transcript_78975",428731,"XR_001463685.1","SLC7A11",428731,-0.0630753961688401,-0.214467282415084,0.00711803402422816,0.933071228472818,1
"RockDoveHPG_Transcript_35188",415383,"XM_413768.4","FAN1",415383,-0.0122837530153426,5.33257430084278,0.00710231471766655,0.93308984274966,1
"RockDoveHPG_Transcript_23156",395097,"NM_001030342.1","annotated by transcript or proteomic data",395097,0.0172124001450894,4.37107048133231,0.00708963352705632,0.933149460255948,1
"RockDoveHPG_Transcript_29223",421935,"XM_015276097.1","LOC421935",421935,-0.0266151609417619,2.99291570691273,0.00708272930581475,0.933181941337432,1
"RockDoveHPG_Transcript_31145",420851,"XM_015275973.1","TMEM14C",420851,0.0195747138539063,5.68671656512584,0.00702803721022497,0.933439807149771,1
"RockDoveHPG_Transcript_16343",100857522,"XR_001463812.1","LOC100857522",100857522,-0.0361318229489763,1.63751756034189,0.00700019148502926,0.933571484206525,1
"RockDoveHPG_Transcript_39158",428399,"XM_003640644.2","GUK1",428399,0.0220772620685085,5.50323050201703,0.00697932538522229,0.933670328925191,1
"RockDoveHPG_Transcript_25195",396147,"NM_205224.1","annotated by transcript or proteomic data",396147,-0.0286418116416378,2.16124994422036,0.00697490788693436,0.933691274116956,1
"RockDoveHPG_Transcript_45499",107051797,"XM_015276709.1","LOC107051797",107051797,-0.0197916688722364,5.52103266197763,0.00696612601304576,0.93373293247186,1
"RockDoveHPG_Transcript_10025",424396,"NM_001012595.3","annotated by transcript or proteomic data",424396,-0.0104684803724964,5.63785026147942,0.006950350278677,0.933807833901728,1
"RockDoveHPG_Transcript_29296",107051389,"XM_015275000.1","3495",107051389,-0.017296959929871,5.26021713824895,0.00694227438501916,0.93384621047405,1
"RockDoveHPG_Transcript_24743",418267,"NM_001198648.1","CSTB",418267,-0.0184505178099233,6.63096187966583,0.00691813130691149,0.933961072403564,1
"RockDoveHPG_Transcript_11191",419027,"XM_004938929.2","unclassified transcription discrepancy",419027,0.0146037597339839,6.36101636827534,0.00689648852313744,0.934064210735749,1
"RockDoveHPG_Transcript_16908",425536,"XM_015273047.1","ESPL1",425536,0.0324076346228163,3.38260092598499,0.00688523331054347,0.934117911682543,1
"RockDoveHPG_Transcript_29039",101750641,"XM_004941330.2","FANCF",101750641,0.0649606796941138,2.146836315594,0.00685030997740568,0.934284820065844,1
"RockDoveHPG_Transcript_26567",424011,"XM_015289303.1","ABCA12",424011,0.0375964297496178,2.24417750056271,0.00684815260816266,0.934295144771713,1
"RockDoveHPG_Transcript_22206",418448,"XM_015296339.1","ZFP92",418448,0.0151014386398938,3.08152638110052,0.00684573286178202,0.934306727106855,1
"RockDoveHPG_Transcript_58800",107053394,"XR_001466585.1","LOC107053394",107053394,0.0400221995192984,1.04316220836394,0.00682998621980879,0.934382150239056,1
"RockDoveHPG_Transcript_35233",107054924,"XR_001469784.1","LOC107054924",107054924,-0.034633681896163,0.717602261590982,0.0068267175992684,0.934397817218827,1
"RockDoveHPG_Transcript_14493",424970,"NM_001006552.1","annotated by transcript or proteomic data",424970,-0.0135264224299208,6.63218826834562,0.00680781989518055,0.934488470829326,1
"RockDoveHPG_Transcript_13577",428227,"XM_425786.5","AK2",428227,0.0168255355738453,5.72140360168158,0.006789129455625,0.934578254877288,1
"RockDoveHPG_Transcript_11722",771142,"XM_001233340.4","PIK3R2",771142,-0.0151207287112037,5.61314709059773,0.00678714306788629,0.934587804282789,1
"RockDoveHPG_Transcript_36109",420772,"NM_001012860.2","annotated by transcript or proteomic data",420772,0.0163300434222598,5.90982486873456,0.00678361730622916,0.93460475757519,1
"RockDoveHPG_Transcript_1181",426906,"XM_015298363.1","COPA",426906,-0.00950706129174167,7.90368570442615,0.00674181291250295,0.934806109177797,1
"RockDoveHPG_Transcript_29460",771165,"XM_015300167.1","ARRDC2",771165,-0.0318139740719738,2.79974249715211,0.00673816055541321,0.934823730638681,1
"RockDoveHPG_Transcript_17229",428577,"XM_015283758.1","CDC42EP3",428577,0.0159253468797879,4.86840321323725,0.00670515932087524,0.934983169608989,1
"RockDoveHPG_Transcript_20740",424920,"XM_015291467.1","KIAA0226",424920,0.0156999434217057,5.18257212666144,0.00666745518751613,0.935165813965068,1
"RockDoveHPG_Transcript_18146",428194,"XM_004947497.2","LRRC38",428194,-0.0156136384926415,3.94963212710176,0.0066623033840568,0.935190810389941,1
"RockDoveHPG_Transcript_29590",101749825,"XM_015274231.1","LOC101749825",101749825,-0.0212111944630418,4.29739840680796,0.00665713804070055,0.935215882280289,1
"RockDoveHPG_Transcript_63010",395258,"XM_015276112.1","IL15",395258,-0.23363024381259,-0.648056658464593,0.113543056843951,0.935251740397787,1
"RockDoveHPG_Transcript_23575",107053300,"XR_001466440.1","LOC107053300",107053300,-0.0245431039072041,1.96073569780297,0.00661902132428378,0.935401199319658,1
"RockDoveHPG_Transcript_22403",107050948,"XM_015274622.1","LOC107050948",107050948,-0.0334467338359111,2.57577729895546,0.00661103333379783,0.935440103607612,1
"RockDoveHPG_Transcript_18514",425965,"XM_015283578.1","16727124",425965,-0.0102107208845632,6.31447768410765,0.00660969540013192,0.935446622122238,1
"RockDoveHPG_Transcript_43268",768930,"NM_001302177.1","annotated by transcript or proteomic data",768930,-0.0371940867221849,7.32287572551026,0.00658169715811971,0.935588826375354,1
"RockDoveHPG_Transcript_55526",107049914,"XM_015273714.1","LOC107049914",107049914,0.138062293585626,1.73007205217419,0.00657491664393431,0.935616300493474,1
"RockDoveHPG_Transcript_17517",416897,"NM_001277496.1","annotated by transcript or proteomic data",416897,0.0169025429067249,3.27524494212758,0.00656642791058704,0.935657783814698,1
"RockDoveHPG_Transcript_18402",395854,"NM_205004.1","annotated by transcript or proteomic data",395854,0.0130619682990067,8.17624026702423,0.00656320007233114,0.93567356491771,1
"RockDoveHPG_Transcript_31449",426187,"XM_015272610.1","C12ORF10",426187,-0.0278842460475856,3.12971852351301,0.0065619805947757,0.93567952803641,1
"RockDoveHPG_Transcript_4634",419581,"XM_417728.5","WDTC1",419581,-0.0167993382012134,6.73429138615107,0.0065558894789763,0.935709321315041,1
"RockDoveHPG_Transcript_39935",100858091,"XM_003642843.3","C19ORF70",100858091,0.0170447648554242,3.97737788737094,0.00654978217042794,0.935739207788286,1
"RockDoveHPG_Transcript_25434",416801,"XM_015275637.1","MMP17",416801,-0.0212449504572906,3.69205634768835,0.0065492015231297,0.935742049949987,1
"RockDoveHPG_Transcript_21362",100859789,"XM_003642536.3","PPCS",100859789,-0.0163197718026248,5.01355911319261,0.0065470671536967,0.935752498385801,1
"RockDoveHPG_Transcript_13240",396236,"NM_205299.2","annotated by transcript or proteomic data",396236,0.0284392438827133,8.22798922739361,0.00653578926298953,0.935810479521613,1
