 Name	ovary	testes	pituitary	hypothalamus
 RockDoveHPG_Transcript_14478 	1	1	1	1
 RockDoveHPG_Transcript_14479 	1	1	1	1
 RockDoveHPG_Transcript_1448 	1	1	1	1
 RockDoveHPG_Transcript_14480 	1	0	1	1
 RockDoveHPG_Transcript_14481 	0	1	0	0
 RockDoveHPG_Transcript_14482 	1	1	0	1
 RockDoveHPG_Transcript_14485 	1	0	0	1
 RockDoveHPG_Transcript_14487 	1	1	1	1
 RockDoveHPG_Transcript_14488 	1	1	1	1
 RockDoveHPG_Transcript_14489 	1	1	1	1
 RockDoveHPG_Transcript_14492 	1	1	1	1
 RockDoveHPG_Transcript_14493 	1	1	1	1
 RockDoveHPG_Transcript_14495 	1	1	0	1
 RockDoveHPG_Transcript_14496 	1	1	1	1
 RockDoveHPG_Transcript_1450 	1	1	1	1
 RockDoveHPG_Transcript_14501 	1	1	1	1
 RockDoveHPG_Transcript_14504 	1	1	1	1
 RockDoveHPG_Transcript_14505 	0	1	1	0
 RockDoveHPG_Transcript_14506 	1	1	1	1
 RockDoveHPG_Transcript_1451 	1	1	1	1
 RockDoveHPG_Transcript_14510 	1	1	1	1
 RockDoveHPG_Transcript_14512 	1	1	1	0
 RockDoveHPG_Transcript_14514 	1	1	1	1
 RockDoveHPG_Transcript_14515 	1	1	1	1
 RockDoveHPG_Transcript_14516 	1	0	1	1
 RockDoveHPG_Transcript_14517 	1	0	0	0
 RockDoveHPG_Transcript_14518 	1	1	1	1
 RockDoveHPG_Transcript_14522 	1	0	1	1
 RockDoveHPG_Transcript_14523 	1	1	1	1
 RockDoveHPG_Transcript_14525 	1	0	0	0
 RockDoveHPG_Transcript_14527 	1	1	1	1
 RockDoveHPG_Transcript_14531 	1	0	1	1
 RockDoveHPG_Transcript_14532 	1	1	1	1
 RockDoveHPG_Transcript_14533 	1	0	1	1
 RockDoveHPG_Transcript_14536 	1	1	1	1
 RockDoveHPG_Transcript_14538 	1	1	1	1
 RockDoveHPG_Transcript_14539 	1	1	1	1
 RockDoveHPG_Transcript_1454 	1	1	1	1
 RockDoveHPG_Transcript_14546 	1	1	1	1
 RockDoveHPG_Transcript_14547 	1	1	1	1
 RockDoveHPG_Transcript_1455 	1	1	1	1
 RockDoveHPG_Transcript_14550 	1	0	1	1
 RockDoveHPG_Transcript_14551 	1	1	1	1
 RockDoveHPG_Transcript_14553 	0	0	0	0
 RockDoveHPG_Transcript_14554 	1	1	1	1
 RockDoveHPG_Transcript_14556 	1	1	0	0
 RockDoveHPG_Transcript_14560 	1	1	1	1
 RockDoveHPG_Transcript_14561 	1	1	1	1
 RockDoveHPG_Transcript_14563 	1	1	1	1
 RockDoveHPG_Transcript_14564 	0	1	1	1
 RockDoveHPG_Transcript_14565 	1	1	1	1
 RockDoveHPG_Transcript_14566 	1	1	1	1
 RockDoveHPG_Transcript_14568 	1	1	1	1
 RockDoveHPG_Transcript_14570 	1	1	1	1
 RockDoveHPG_Transcript_14572 	1	1	1	1
 RockDoveHPG_Transcript_14574 	0	0	0	0
 RockDoveHPG_Transcript_14577 	1	1	1	1
 RockDoveHPG_Transcript_14578 	1	1	1	1
 RockDoveHPG_Transcript_14579 	0	1	1	1
 RockDoveHPG_Transcript_14581 	1	1	1	1
 RockDoveHPG_Transcript_14582 	1	1	1	1
 RockDoveHPG_Transcript_14583 	1	1	0	0
 RockDoveHPG_Transcript_14584 	1	1	1	1
 RockDoveHPG_Transcript_14586 	1	1	1	1
 RockDoveHPG_Transcript_14587 	1	1	1	1
 RockDoveHPG_Transcript_14588 	1	1	1	1
 RockDoveHPG_Transcript_14590 	1	0	0	0
 RockDoveHPG_Transcript_14591 	1	0	1	1
 RockDoveHPG_Transcript_14593 	1	1	1	1
 RockDoveHPG_Transcript_14596 	1	1	0	1
 RockDoveHPG_Transcript_14597 	1	1	0	0
 RockDoveHPG_Transcript_14598 	1	1	1	1
 RockDoveHPG_Transcript_14599 	1	1	1	1
 RockDoveHPG_Transcript_146 	1	1	1	1
 RockDoveHPG_Transcript_1460 	1	1	1	1
 RockDoveHPG_Transcript_14601 	0	1	1	1
 RockDoveHPG_Transcript_14602 	1	1	1	1
 RockDoveHPG_Transcript_14604 	1	1	1	1
 RockDoveHPG_Transcript_14605 	1	0	0	0
 RockDoveHPG_Transcript_14606 	1	0	1	0
 RockDoveHPG_Transcript_14607 	1	1	1	1
 RockDoveHPG_Transcript_14608 	0	1	0	0
 RockDoveHPG_Transcript_14609 	0	0	0	1
 RockDoveHPG_Transcript_1461 	1	1	1	1
 RockDoveHPG_Transcript_14610 	1	0	1	0
 RockDoveHPG_Transcript_14611 	1	1	1	1
 RockDoveHPG_Transcript_14613 	1	1	1	1
 RockDoveHPG_Transcript_14614 	1	1	1	1
 RockDoveHPG_Transcript_14616 	1	0	0	1
 RockDoveHPG_Transcript_14620 	1	1	1	1
 RockDoveHPG_Transcript_14621 	1	0	1	1
 RockDoveHPG_Transcript_14622 	1	0	1	1
 RockDoveHPG_Transcript_14625 	1	1	1	0
 RockDoveHPG_Transcript_14626 	1	1	0	0
 RockDoveHPG_Transcript_14627 	1	1	1	1
 RockDoveHPG_Transcript_14628 	1	0	1	0
 RockDoveHPG_Transcript_14631 	1	0	0	1
 RockDoveHPG_Transcript_14632 	1	1	1	1
 RockDoveHPG_Transcript_14633 	0	0	0	0
 RockDoveHPG_Transcript_14634 	1	1	1	0
 RockDoveHPG_Transcript_14635 	1	1	1	1
 RockDoveHPG_Transcript_14637 	1	0	1	1
 RockDoveHPG_Transcript_14639 	1	1	0	0
 RockDoveHPG_Transcript_1464 	1	1	1	1
 RockDoveHPG_Transcript_14640 	1	1	1	1
 RockDoveHPG_Transcript_14641 	1	1	1	1
 RockDoveHPG_Transcript_14642 	1	0	1	1
 RockDoveHPG_Transcript_14643 	0	0	1	1
 RockDoveHPG_Transcript_14645 	1	1	1	1
 RockDoveHPG_Transcript_14646 	1	1	1	1
 RockDoveHPG_Transcript_14651 	1	1	1	1
 RockDoveHPG_Transcript_14652 	0	0	0	0
 RockDoveHPG_Transcript_14654 	1	1	1	1
 RockDoveHPG_Transcript_14656 	1	1	1	1
 RockDoveHPG_Transcript_14659 	1	1	1	0
 RockDoveHPG_Transcript_1466 	1	1	0	0
 RockDoveHPG_Transcript_14660 	1	1	1	1
 RockDoveHPG_Transcript_14661 	1	1	1	1
 RockDoveHPG_Transcript_14662 	0	0	0	1
 RockDoveHPG_Transcript_14663 	1	1	1	1
 RockDoveHPG_Transcript_14666 	1	0	1	1
 RockDoveHPG_Transcript_14668 	0	1	0	0
 RockDoveHPG_Transcript_1467 	1	1	1	1
 RockDoveHPG_Transcript_14671 	1	1	1	1
 RockDoveHPG_Transcript_14672 	1	1	1	1
 RockDoveHPG_Transcript_14675 	1	1	1	1
 RockDoveHPG_Transcript_14676 	0	0	0	0
 RockDoveHPG_Transcript_14683 	1	1	1	1
 RockDoveHPG_Transcript_14684 	1	1	1	1
 RockDoveHPG_Transcript_14685 	1	1	1	1
 RockDoveHPG_Transcript_14686 	1	0	1	1
 RockDoveHPG_Transcript_14688 	1	0	1	1
 RockDoveHPG_Transcript_14689 	1	1	1	1
 RockDoveHPG_Transcript_1469 	1	1	0	0
 RockDoveHPG_Transcript_14690 	1	1	0	0
 RockDoveHPG_Transcript_14691 	0	0	1	1
 RockDoveHPG_Transcript_14693 	0	0	0	1
 RockDoveHPG_Transcript_14694 	1	1	1	1
 RockDoveHPG_Transcript_14695 	1	0	1	0
 RockDoveHPG_Transcript_14699 	1	1	1	1
 RockDoveHPG_Transcript_14701 	1	1	1	1
 RockDoveHPG_Transcript_14702 	1	1	1	1
 RockDoveHPG_Transcript_14703 	1	1	0	0
 RockDoveHPG_Transcript_14705 	1	1	1	1
 RockDoveHPG_Transcript_14708 	1	1	1	1
 RockDoveHPG_Transcript_14709 	1	1	1	1
 RockDoveHPG_Transcript_14713 	0	0	1	1
 RockDoveHPG_Transcript_14714 	1	1	1	1
 RockDoveHPG_Transcript_14715 	0	0	0	0
 RockDoveHPG_Transcript_14717 	1	1	1	1
 RockDoveHPG_Transcript_14718 	1	1	1	1
 RockDoveHPG_Transcript_14719 	1	0	0	1
 RockDoveHPG_Transcript_1472 	0	0	0	0
 RockDoveHPG_Transcript_14721 	1	1	1	1
 RockDoveHPG_Transcript_14723 	1	1	1	0
 RockDoveHPG_Transcript_14724 	1	1	0	0
 RockDoveHPG_Transcript_14726 	1	1	1	1
 RockDoveHPG_Transcript_14730 	1	1	1	1
 RockDoveHPG_Transcript_14731 	1	1	1	1
 RockDoveHPG_Transcript_14733 	0	0	1	0
 RockDoveHPG_Transcript_14734 	1	1	0	1
 RockDoveHPG_Transcript_14735 	1	1	1	1
 RockDoveHPG_Transcript_14738 	1	1	1	1
 RockDoveHPG_Transcript_14741 	1	1	1	1
 RockDoveHPG_Transcript_14744 	1	1	1	1
 RockDoveHPG_Transcript_14745 	1	1	0	0
 RockDoveHPG_Transcript_14746 	1	1	1	0
 RockDoveHPG_Transcript_14747 	1	1	1	1
 RockDoveHPG_Transcript_14753 	0	0	0	0
 RockDoveHPG_Transcript_14754 	1	1	1	1
 RockDoveHPG_Transcript_14755 	0	1	0	0
 RockDoveHPG_Transcript_14756 	1	1	1	1
 RockDoveHPG_Transcript_14758 	1	1	1	1
 RockDoveHPG_Transcript_1476 	1	1	1	1
 RockDoveHPG_Transcript_14760 	1	1	0	0
 RockDoveHPG_Transcript_14764 	1	1	1	1
 RockDoveHPG_Transcript_14765 	1	1	1	1
 RockDoveHPG_Transcript_14767 	1	1	1	1
 RockDoveHPG_Transcript_14769 	1	0	1	1
 RockDoveHPG_Transcript_1477 	1	1	1	1
 RockDoveHPG_Transcript_14772 	1	1	1	1
 RockDoveHPG_Transcript_14773 	0	0	0	0
 RockDoveHPG_Transcript_14774 	1	0	1	1
 RockDoveHPG_Transcript_14775 	1	0	1	1
 RockDoveHPG_Transcript_14776 	1	1	1	1
 RockDoveHPG_Transcript_14777 	0	0	0	1
 RockDoveHPG_Transcript_14779 	1	1	1	1
 RockDoveHPG_Transcript_1478 	1	1	1	1
 RockDoveHPG_Transcript_14781 	1	1	1	1
 RockDoveHPG_Transcript_14782 	0	0	1	0
 RockDoveHPG_Transcript_14785 	1	1	1	0
 RockDoveHPG_Transcript_14786 	1	1	1	1
 RockDoveHPG_Transcript_14789 	1	1	1	1
 RockDoveHPG_Transcript_14795 	0	0	1	1
 RockDoveHPG_Transcript_14796 	1	1	1	1
 RockDoveHPG_Transcript_14797 	1	1	1	0
 RockDoveHPG_Transcript_14798 	0	1	0	0
 RockDoveHPG_Transcript_14799 	1	1	1	1
 RockDoveHPG_Transcript_14800 	0	0	1	1
 RockDoveHPG_Transcript_14801 	1	1	1	1
 RockDoveHPG_Transcript_14802 	1	0	0	1
 RockDoveHPG_Transcript_14804 	1	1	1	1
 RockDoveHPG_Transcript_14806 	1	1	0	1
 RockDoveHPG_Transcript_14808 	1	0	0	1
 RockDoveHPG_Transcript_1481 	1	1	1	1
 RockDoveHPG_Transcript_14811 	1	0	1	0
 RockDoveHPG_Transcript_14812 	1	1	1	1
 RockDoveHPG_Transcript_14814 	1	1	1	1
 RockDoveHPG_Transcript_14815 	0	0	0	0
 RockDoveHPG_Transcript_14816 	1	1	1	1
 RockDoveHPG_Transcript_14817 	1	1	1	1
 RockDoveHPG_Transcript_14819 	1	1	1	1
 RockDoveHPG_Transcript_1482 	1	1	1	1
 RockDoveHPG_Transcript_14821 	1	0	0	0
 RockDoveHPG_Transcript_14823 	1	1	1	1
 RockDoveHPG_Transcript_14825 	1	1	1	1
 RockDoveHPG_Transcript_14827 	1	1	1	1
 RockDoveHPG_Transcript_14829 	1	1	1	1
 RockDoveHPG_Transcript_14833 	1	1	1	1
 RockDoveHPG_Transcript_14834 	0	0	1	0
 RockDoveHPG_Transcript_14835 	1	1	1	1
 RockDoveHPG_Transcript_14839 	1	1	1	1
 RockDoveHPG_Transcript_1484 	1	1	1	1
 RockDoveHPG_Transcript_14840 	1	1	1	1
 RockDoveHPG_Transcript_14842 	1	0	0	0
 RockDoveHPG_Transcript_14845 	1	1	1	1
 RockDoveHPG_Transcript_14846 	1	1	0	0
 RockDoveHPG_Transcript_14850 	0	1	0	0
 RockDoveHPG_Transcript_14851 	0	1	0	1
 RockDoveHPG_Transcript_14852 	1	1	1	1
 RockDoveHPG_Transcript_14854 	1	1	1	1
 RockDoveHPG_Transcript_14856 	1	1	1	1
 RockDoveHPG_Transcript_14857 	1	1	1	1
 RockDoveHPG_Transcript_14858 	1	0	1	1
 RockDoveHPG_Transcript_14859 	0	0	0	0
 RockDoveHPG_Transcript_14861 	1	0	0	1
 RockDoveHPG_Transcript_14863 	1	1	1	1
 RockDoveHPG_Transcript_14865 	0	0	0	0
 RockDoveHPG_Transcript_14866 	1	1	1	1
 RockDoveHPG_Transcript_1487 	1	1	1	1
 RockDoveHPG_Transcript_14871 	1	1	1	1
 RockDoveHPG_Transcript_14872 	1	1	1	1
 RockDoveHPG_Transcript_14873 	1	1	1	1
 RockDoveHPG_Transcript_14875 	1	1	1	1
 RockDoveHPG_Transcript_14877 	1	1	1	1
 RockDoveHPG_Transcript_14880 	1	1	1	1
 RockDoveHPG_Transcript_14884 	0	0	1	1
 RockDoveHPG_Transcript_14885 	1	0	1	1
 RockDoveHPG_Transcript_14887 	1	0	1	1
 RockDoveHPG_Transcript_14889 	1	1	1	1
 RockDoveHPG_Transcript_1489 	1	1	1	1
 RockDoveHPG_Transcript_14890 	0	0	1	0
 RockDoveHPG_Transcript_14897 	1	1	1	1
 RockDoveHPG_Transcript_14899 	1	1	1	1
 RockDoveHPG_Transcript_1490 	1	1	1	1
 RockDoveHPG_Transcript_14901 	1	1	1	1
 RockDoveHPG_Transcript_14903 	1	1	1	1
 RockDoveHPG_Transcript_14905 	1	0	0	0
 RockDoveHPG_Transcript_14908 	1	1	1	1
 RockDoveHPG_Transcript_14909 	0	1	1	1
 RockDoveHPG_Transcript_1491 	1	1	1	1
 RockDoveHPG_Transcript_14910 	1	1	1	1
 RockDoveHPG_Transcript_14912 	1	1	1	1
 RockDoveHPG_Transcript_14915 	1	1	1	1
 RockDoveHPG_Transcript_14917 	1	1	1	1
 RockDoveHPG_Transcript_14919 	1	1	1	1
 RockDoveHPG_Transcript_14921 	1	0	1	0
 RockDoveHPG_Transcript_14922 	1	1	1	1
 RockDoveHPG_Transcript_14925 	0	0	0	0
 RockDoveHPG_Transcript_14927 	1	0	1	1
 RockDoveHPG_Transcript_1493 	1	1	1	1
 RockDoveHPG_Transcript_14930 	1	1	1	0
 RockDoveHPG_Transcript_14932 	1	0	1	1
 RockDoveHPG_Transcript_14933 	1	1	1	1
 RockDoveHPG_Transcript_14934 	1	1	1	1
 RockDoveHPG_Transcript_14935 	1	1	1	0
 RockDoveHPG_Transcript_14936 	1	1	0	0
 RockDoveHPG_Transcript_14938 	1	1	1	1
 RockDoveHPG_Transcript_14942 	0	1	0	1
 RockDoveHPG_Transcript_14944 	1	1	1	1
 RockDoveHPG_Transcript_14948 	1	0	1	1
 RockDoveHPG_Transcript_14949 	0	1	1	0
 RockDoveHPG_Transcript_1495 	1	1	1	1
 RockDoveHPG_Transcript_14950 	0	0	0	0
 RockDoveHPG_Transcript_14951 	0	1	1	0
 RockDoveHPG_Transcript_14953 	1	1	1	1
 RockDoveHPG_Transcript_14955 	1	1	1	1
 RockDoveHPG_Transcript_14956 	0	0	1	1
 RockDoveHPG_Transcript_14957 	1	1	1	1
 RockDoveHPG_Transcript_14958 	1	1	1	1
 RockDoveHPG_Transcript_1496 	1	1	1	1
 RockDoveHPG_Transcript_14961 	1	1	1	1
 RockDoveHPG_Transcript_14962 	1	1	1	1
 RockDoveHPG_Transcript_14964 	0	1	1	0
 RockDoveHPG_Transcript_14965 	1	1	1	1
 RockDoveHPG_Transcript_14971 	1	1	1	1
 RockDoveHPG_Transcript_14975 	0	0	1	1
 RockDoveHPG_Transcript_14976 	1	1	1	1
 RockDoveHPG_Transcript_14977 	1	1	1	1
 RockDoveHPG_Transcript_14978 	0	0	0	0
 RockDoveHPG_Transcript_14979 	1	0	1	1
 RockDoveHPG_Transcript_1498 	1	0	1	1
 RockDoveHPG_Transcript_14981 	1	1	1	1
 RockDoveHPG_Transcript_14982 	1	1	1	1
 RockDoveHPG_Transcript_14984 	1	1	1	1
 RockDoveHPG_Transcript_14985 	1	1	1	1
 RockDoveHPG_Transcript_14986 	1	1	1	1
 RockDoveHPG_Transcript_14987 	1	0	1	1
 RockDoveHPG_Transcript_14989 	1	1	1	1
 RockDoveHPG_Transcript_1499 	1	1	1	1
 RockDoveHPG_Transcript_14993 	1	1	1	1
 RockDoveHPG_Transcript_14995 	1	1	1	1
 RockDoveHPG_Transcript_14997 	1	1	1	1
 RockDoveHPG_Transcript_14998 	1	1	1	1
 RockDoveHPG_Transcript_15000 	1	1	1	1
 RockDoveHPG_Transcript_15002 	1	1	1	0
 RockDoveHPG_Transcript_15004 	1	1	1	1
 RockDoveHPG_Transcript_15005 	1	1	0	1
 RockDoveHPG_Transcript_15009 	1	1	1	1
 RockDoveHPG_Transcript_15010 	1	1	1	1
 RockDoveHPG_Transcript_15013 	1	1	1	1
 RockDoveHPG_Transcript_15014 	1	1	0	0
 RockDoveHPG_Transcript_15015 	1	0	1	1
 RockDoveHPG_Transcript_15016 	1	1	1	1
 RockDoveHPG_Transcript_15017 	1	1	1	1
 RockDoveHPG_Transcript_15020 	0	1	0	0
 RockDoveHPG_Transcript_15023 	1	1	1	1
 RockDoveHPG_Transcript_15025 	1	1	1	1
 RockDoveHPG_Transcript_15027 	1	1	1	1
 RockDoveHPG_Transcript_15028 	1	1	1	1
 RockDoveHPG_Transcript_15029 	0	1	0	0
 RockDoveHPG_Transcript_1503 	1	1	1	1
 RockDoveHPG_Transcript_15032 	1	1	1	1
 RockDoveHPG_Transcript_15033 	1	1	0	0
 RockDoveHPG_Transcript_15034 	1	1	1	1
 RockDoveHPG_Transcript_15035 	1	1	1	1
 RockDoveHPG_Transcript_15036 	0	0	0	1
 RockDoveHPG_Transcript_15037 	1	1	1	1
 RockDoveHPG_Transcript_15038 	1	1	1	1
 RockDoveHPG_Transcript_15039 	0	0	0	1
 RockDoveHPG_Transcript_15042 	1	1	1	1
 RockDoveHPG_Transcript_15043 	0	1	1	1
 RockDoveHPG_Transcript_15044 	1	1	1	1
 RockDoveHPG_Transcript_15048 	0	0	0	1
 RockDoveHPG_Transcript_15049 	1	0	0	1
 RockDoveHPG_Transcript_15050 	1	1	1	1
 RockDoveHPG_Transcript_15054 	1	1	1	1
 RockDoveHPG_Transcript_15058 	0	0	1	1
 RockDoveHPG_Transcript_15061 	1	1	1	1
 RockDoveHPG_Transcript_15063 	1	1	1	1
 RockDoveHPG_Transcript_15064 	0	1	0	0
 RockDoveHPG_Transcript_15065 	1	1	1	1
 RockDoveHPG_Transcript_15066 	1	1	1	0
 RockDoveHPG_Transcript_15068 	0	1	1	0
 RockDoveHPG_Transcript_1507 	0	0	1	1
 RockDoveHPG_Transcript_15072 	1	1	1	1
 RockDoveHPG_Transcript_15073 	1	1	1	1
 RockDoveHPG_Transcript_15074 	1	1	1	1
 RockDoveHPG_Transcript_15075 	1	1	1	1
 RockDoveHPG_Transcript_15076 	1	1	0	0
 RockDoveHPG_Transcript_15079 	0	1	0	0
 RockDoveHPG_Transcript_15083 	0	0	1	0
 RockDoveHPG_Transcript_15084 	1	1	1	1
 RockDoveHPG_Transcript_15086 	1	0	1	1
 RockDoveHPG_Transcript_15088 	1	1	1	1
 RockDoveHPG_Transcript_1509 	1	1	1	1
 RockDoveHPG_Transcript_15093 	1	0	1	1
 RockDoveHPG_Transcript_15095 	1	1	1	1
 RockDoveHPG_Transcript_15097 	1	1	1	1
 RockDoveHPG_Transcript_15099 	1	0	1	1
 RockDoveHPG_Transcript_15102 	1	1	1	1
 RockDoveHPG_Transcript_15103 	1	0	0	0
 RockDoveHPG_Transcript_15107 	1	1	1	1
 RockDoveHPG_Transcript_15109 	1	1	1	1
 RockDoveHPG_Transcript_15111 	1	1	1	1
 RockDoveHPG_Transcript_15114 	1	0	0	0
 RockDoveHPG_Transcript_15116 	0	1	1	1
 RockDoveHPG_Transcript_15117 	1	1	1	1
 RockDoveHPG_Transcript_15122 	1	1	1	1
 RockDoveHPG_Transcript_15126 	0	0	1	1
 RockDoveHPG_Transcript_15127 	1	1	1	1
 RockDoveHPG_Transcript_15128 	1	0	1	1
 RockDoveHPG_Transcript_15131 	1	1	1	1
 RockDoveHPG_Transcript_15134 	1	1	1	1
 RockDoveHPG_Transcript_15137 	1	1	1	1
 RockDoveHPG_Transcript_1514 	0	0	1	1
 RockDoveHPG_Transcript_15142 	0	1	1	1
 RockDoveHPG_Transcript_15143 	1	1	1	1
 RockDoveHPG_Transcript_15144 	0	0	1	0
 RockDoveHPG_Transcript_15145 	1	0	1	1
 RockDoveHPG_Transcript_15150 	1	1	1	1
 RockDoveHPG_Transcript_15151 	0	1	1	1
 RockDoveHPG_Transcript_15153 	1	1	1	1
 RockDoveHPG_Transcript_15154 	0	1	0	0
 RockDoveHPG_Transcript_15157 	1	1	1	1
 RockDoveHPG_Transcript_1516 	1	1	1	1
 RockDoveHPG_Transcript_15163 	1	1	1	1
 RockDoveHPG_Transcript_15165 	1	0	0	0
 RockDoveHPG_Transcript_15167 	1	1	1	1
 RockDoveHPG_Transcript_1517 	1	1	1	1
 RockDoveHPG_Transcript_15170 	1	1	1	1
 RockDoveHPG_Transcript_15171 	1	1	1	1
 RockDoveHPG_Transcript_15172 	1	1	1	1
 RockDoveHPG_Transcript_15173 	1	0	0	0
 RockDoveHPG_Transcript_15175 	1	1	1	1
 RockDoveHPG_Transcript_15176 	1	1	1	1
 RockDoveHPG_Transcript_15177 	1	0	1	1
 RockDoveHPG_Transcript_15178 	1	0	1	1
 RockDoveHPG_Transcript_1518 	1	1	1	1
 RockDoveHPG_Transcript_15182 	0	1	0	1
 RockDoveHPG_Transcript_15183 	1	1	1	1
 RockDoveHPG_Transcript_15184 	1	1	1	1
 RockDoveHPG_Transcript_15185 	1	1	1	1
 RockDoveHPG_Transcript_15186 	1	1	1	1
 RockDoveHPG_Transcript_15187 	1	1	1	1
 RockDoveHPG_Transcript_15191 	1	1	1	1
 RockDoveHPG_Transcript_15196 	1	1	1	1
 RockDoveHPG_Transcript_152 	0	1	1	1
 RockDoveHPG_Transcript_15201 	1	1	1	1
 RockDoveHPG_Transcript_15203 	1	0	0	1
 RockDoveHPG_Transcript_15204 	1	1	1	1
 RockDoveHPG_Transcript_15205 	1	1	1	1
 RockDoveHPG_Transcript_15208 	1	1	1	1
 RockDoveHPG_Transcript_1521 	1	1	1	1
 RockDoveHPG_Transcript_15210 	0	0	0	1
 RockDoveHPG_Transcript_15211 	1	1	1	1
 RockDoveHPG_Transcript_15212 	1	1	0	0
 RockDoveHPG_Transcript_15215 	1	0	1	1
 RockDoveHPG_Transcript_15216 	1	1	0	1
 RockDoveHPG_Transcript_15217 	0	0	1	1
 RockDoveHPG_Transcript_15218 	1	1	1	1
 RockDoveHPG_Transcript_15219 	1	1	1	1
 RockDoveHPG_Transcript_1522 	1	1	1	1
 RockDoveHPG_Transcript_15221 	1	1	1	1
 RockDoveHPG_Transcript_15222 	0	0	0	1
 RockDoveHPG_Transcript_15223 	1	1	1	1
 RockDoveHPG_Transcript_15225 	0	0	0	0
 RockDoveHPG_Transcript_15226 	1	1	1	1
 RockDoveHPG_Transcript_15228 	1	1	0	0
 RockDoveHPG_Transcript_1523 	1	1	1	1
 RockDoveHPG_Transcript_15230 	1	1	1	1
 RockDoveHPG_Transcript_15231 	1	1	1	1
 RockDoveHPG_Transcript_15233 	1	1	1	1
 RockDoveHPG_Transcript_15236 	1	1	0	0
 RockDoveHPG_Transcript_15239 	1	1	1	1
 RockDoveHPG_Transcript_15241 	0	1	1	0
 RockDoveHPG_Transcript_15247 	1	1	0	0
 RockDoveHPG_Transcript_15249 	1	1	1	1
 RockDoveHPG_Transcript_15250 	1	1	1	1
 RockDoveHPG_Transcript_15251 	0	0	0	0
 RockDoveHPG_Transcript_15253 	1	0	1	1
 RockDoveHPG_Transcript_15254 	1	1	1	1
 RockDoveHPG_Transcript_15255 	1	1	1	1
 RockDoveHPG_Transcript_15256 	1	1	1	1
 RockDoveHPG_Transcript_15259 	1	1	1	1
 RockDoveHPG_Transcript_1526 	1	1	1	1
 RockDoveHPG_Transcript_15262 	1	1	1	1
 RockDoveHPG_Transcript_15265 	1	1	1	1
 RockDoveHPG_Transcript_15267 	1	1	1	1
 RockDoveHPG_Transcript_15268 	1	1	1	1
 RockDoveHPG_Transcript_15269 	1	1	1	0
 RockDoveHPG_Transcript_1527 	1	1	1	1
 RockDoveHPG_Transcript_15271 	0	1	0	1
 RockDoveHPG_Transcript_15276 	0	1	1	0
 RockDoveHPG_Transcript_15278 	1	0	1	0
 RockDoveHPG_Transcript_15280 	0	1	0	0
 RockDoveHPG_Transcript_15284 	1	1	1	1
 RockDoveHPG_Transcript_15286 	1	1	1	1
 RockDoveHPG_Transcript_15287 	1	0	1	1
 RockDoveHPG_Transcript_1529 	1	0	1	1
 RockDoveHPG_Transcript_15294 	1	1	1	1
 RockDoveHPG_Transcript_15295 	0	1	0	0
 RockDoveHPG_Transcript_15296 	1	1	1	1
 RockDoveHPG_Transcript_15298 	1	0	1	1
 RockDoveHPG_Transcript_15299 	1	1	1	1
 RockDoveHPG_Transcript_1530 	1	1	1	1
 RockDoveHPG_Transcript_15300 	1	1	1	1
 RockDoveHPG_Transcript_15303 	1	0	1	1
 RockDoveHPG_Transcript_15305 	1	1	1	1
 RockDoveHPG_Transcript_15306 	1	1	1	1
 RockDoveHPG_Transcript_15307 	1	0	1	1
 RockDoveHPG_Transcript_15308 	1	1	0	0
 RockDoveHPG_Transcript_15309 	0	0	1	1
 RockDoveHPG_Transcript_1531 	1	1	1	1
 RockDoveHPG_Transcript_15311 	1	1	1	1
 RockDoveHPG_Transcript_15313 	1	1	1	1
 RockDoveHPG_Transcript_15315 	1	1	1	1
 RockDoveHPG_Transcript_15317 	1	1	1	1
 RockDoveHPG_Transcript_1532 	1	1	1	1
 RockDoveHPG_Transcript_15320 	0	0	1	1
 RockDoveHPG_Transcript_15321 	1	1	1	1
 RockDoveHPG_Transcript_15322 	1	1	1	1
 RockDoveHPG_Transcript_15327 	0	1	1	0
 RockDoveHPG_Transcript_15328 	0	0	1	1
 RockDoveHPG_Transcript_15329 	1	1	1	1
 RockDoveHPG_Transcript_1533 	1	1	1	1
 RockDoveHPG_Transcript_15333 	1	1	1	1
 RockDoveHPG_Transcript_15335 	0	1	0	0
 RockDoveHPG_Transcript_15336 	0	0	1	1
 RockDoveHPG_Transcript_15337 	1	1	1	1
 RockDoveHPG_Transcript_1534 	1	1	1	1
 RockDoveHPG_Transcript_15340 	1	0	1	1
 RockDoveHPG_Transcript_15343 	1	1	0	0
 RockDoveHPG_Transcript_15345 	1	1	1	1
 RockDoveHPG_Transcript_15346 	1	1	1	1
 RockDoveHPG_Transcript_15347 	1	0	1	1
 RockDoveHPG_Transcript_15348 	1	1	1	1
 RockDoveHPG_Transcript_15350 	1	1	1	1
 RockDoveHPG_Transcript_15351 	0	0	1	1
 RockDoveHPG_Transcript_15352 	1	1	1	1
 RockDoveHPG_Transcript_15353 	1	1	0	0
 RockDoveHPG_Transcript_15356 	1	0	1	0
 RockDoveHPG_Transcript_15358 	1	1	1	1
 RockDoveHPG_Transcript_15360 	1	1	1	1
 RockDoveHPG_Transcript_15361 	1	1	1	1
 RockDoveHPG_Transcript_15362 	1	1	1	1
 RockDoveHPG_Transcript_15363 	1	1	1	1
